Customer_ID,Month,Age,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Outstanding_Debt,Payment_of_Min_Amount
10350,2022-01-12,22,1339.6608333333334,0,7,12,4,"Payday Loan, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",4,12,141.58,No
10873,2022-01-12,21,2820.133333333333,6,8,9,1,Debt Consolidation Loan,6,2,1411.95,No
10439,2022-01-12,37,1185.275,6,7,19,6,"Debt Consolidation Loan, Payday Loan, Payday Loan, Not Specified, Not Specified, and Mortgage Loan",41,17,2666.06,Yes
12295,2022-01-12,27,893.1445833333332,10,7,24,6,"Payday Loan, Personal Loan, Personal Loan, Auto Loan, Auto Loan, and Auto Loan",28,22,4829.8,Yes
11621,2022-01-12,54,9552.435,2,4,4,2,"Student Loan, and Debt Consolidation Loan",3,7,732.33,No
11399,2022-01-12,21,2969.4666666666667,4,4,19,0,No Loan,5,13,916.22,Yes
11830,2022-01-12,18,3079.875833333333,4,5,5,3,"Auto Loan, Payday Loan, and Not Specified",22,17,545.13,Yes
10872,2022-01-12,46,961.0658333333332,8,7,24,8,"Student Loan, Not Specified, Debt Consolidation Loan, Not Specified, Auto Loan, Payday Loan, Debt Consolidation Loan, and Personal Loan",48,23,3937.86,Yes
10504,2022-01-12,50,2248.925,5,3,17,0,No Loan,29,20,268.83,Yes
12292,2022-01-12,43,896.5891666666665,8,5,9,3,"Auto Loan, Mortgage Loan, and Home Equity Loan",9,17,168.72,No
10877,2022-01-12,54,578.6241533144276,3,3,20,4,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",26,18,94.17,Yes
10648,2022-01-12,19,10104.4925,5,4,12,1,Student Loan,7,11,224.19,No
11624,2022-01-12,40,1360.4003237311126,6,6,22,2,"Credit-Builder Loan, and Debt Consolidation Loan",34,18,1681.09,Yes
10349,2022-01-12,43,1006.0483333333332,4,5,7,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Home Equity Loan",23,11,1292.76,Yes
10543,2022-01-12,35,1284.9566666666667,9,10,22,5,"Mortgage Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, and Debt Consolidation Loan",21,24,3952.93,Yes
10876,2022-01-12,27,1606.5195634194586,6,8,22,8,"Not Specified, Payday Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, Student Loan, Auto Loan, and Credit-Builder Loan",50,23,2617.78,Yes
12291,2022-01-12,41,6773.213333333332,7,7,9,3,"Payday Loan, Home Equity Loan, and Payday Loan",28,10,569.38,No
11954,2022-01-12,36,2741.129166666667,4,4,4,0,No Loan,13,2,1485.95,No
10082,2022-01-12,44,2703.5941666666668,1,4,3,2,"Personal Loan, and Student Loan",14,11,1255.12,No
10217,2022-01-12,35,2713.433333333333,5,6,14,3,"Debt Consolidation Loan, Not Specified, and Payday Loan",18,20,1588.18,Yes
11623,2022-01-12,27,7487.1825,1,2,12,4,"Personal Loan, Auto Loan, Not Specified, and Personal Loan",1,1,809.01,No
10875,2022-01-12,19,7325.315,0,6,8,0,No Loan,3,13,448.95,No
11835,2022-01-12,38,7470.075969853417,4,7,2,1,Home Equity Loan,26,7,1270.51,No
10650,2022-01-12,46,3945.2425,8,7,24,8,"Auto Loan, Auto Loan, Auto Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, and Personal Loan",48,19,2698.44,Yes
12300,2022-01-12,29,2324.9708333333333,4,6,6,5,"Personal Loan, Credit-Builder Loan, Student Loan, Student Loan, and Debt Consolidation Loan",16,11,47.03,Yes
11618,2022-01-12,41,4079.325053679947,7,7,30,7,"Home Equity Loan, Payday Loan, Not Specified, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan",42,25,3636.05,Yes
10438,2022-01-12,24,3861.745,6,5,18,7,"Auto Loan, Home Equity Loan, Payday Loan, Credit-Builder Loan, Auto Loan, Auto Loan, and Student Loan",53,10,2241.07,Yes
10542,2022-01-12,23,1290.2129166666666,4,5,19,4,"Payday Loan, Debt Consolidation Loan, Not Specified, and Credit-Builder Loan",21,17,442.17,No
10868,2022-01-12,21,3442.721666666667,8,5,30,4,"Mortgage Loan, Student Loan, Auto Loan, and Credit-Builder Loan",36,22,2529.34,Yes
12301,2022-01-12,35,1117.6279751292866,6,6,10,2,"Personal Loan, and Home Equity Loan",14,20,100.3,Yes
11402,2022-01-12,47,3530.3233333333333,4,2,1,2,"Mortgage Loan, and Student Loan",0,0,1253.88,No
11831,2022-01-12,43,11091.9825,3,4,8,0,No Loan,3,7,230.44,No
10078,2022-01-12,39,1692.7766666666666,5,6,7,1,Personal Loan,10,8,211.46,No
10266,2022-01-12,32,2885.0591666666664,5,5,3,3,"Debt Consolidation Loan, Auto Loan, and Personal Loan",18,2,657.12,No
11950,2022-01-12,32,2567.608333333333,4,3,9,1,Personal Loan,29,3,219.2,No
12302,2022-01-12,21,431.19999999999993,8,10,30,6,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, Auto Loan, Payday Loan, and Payday Loan",50,17,2530.35,Yes
10867,2022-01-12,18,3004.209166666667,4,4,9,3,"Student Loan, Mortgage Loan, and Credit-Builder Loan",25,18,1448.3,Yes
10352,2022-01-12,38,1677.7841666666666,1,5,10,3,"Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",13,11,694.73,No
10652,2022-01-12,20,7851.983333333334,5,5,7,4,"Home Equity Loan, Not Specified, Payday Loan, and Credit-Builder Loan",8,11,618.46,Yes
11142,2022-01-12,39,2342.820833333333,7,7,8,5,"Auto Loan, Payday Loan, Personal Loan, Credit-Builder Loan, and Mortgage Loan",6,16,1434.01,Yes
11617,2022-01-12,35,1068.0454166666668,5,3,11,2,"Mortgage Loan, and Credit-Builder Loan",8,14,817.93,Yes
12296,2022-01-12,33,1950.4861339372253,7,5,11,3,"Mortgage Loan, Debt Consolidation Loan, and Payday Loan",20,9,945.7,No
10869,2022-01-12,22,1509.9875,3,3,12,2,"Not Specified, and Debt Consolidation Loan",12,0,307.94,No
11951,2022-01-12,27,1343.0191666666667,8,5,22,5,"Personal Loan, Payday Loan, Debt Consolidation Loan, Payday Loan, and Mortgage Loan",45,17,1974.97,Yes
10080,2022-01-12,25,1072.4420833333334,8,5,19,5,"Credit-Builder Loan, Personal Loan, Payday Loan, Credit-Builder Loan, and Not Specified",28,17,1746.62,Yes
11952,2022-01-12,35,1005.9741666666664,9,9,18,6,"Debt Consolidation Loan, Student Loan, Personal Loan, Credit-Builder Loan, Auto Loan, and Debt Consolidation Loan",39,15,2344.06,Yes
11620,2022-01-12,29,2076.4675,4,3,20,1,Home Equity Loan,10,9,748.62,Yes
12297,2022-01-12,34,6618.4297161615605,3,4,9,3,"Home Equity Loan, Mortgage Loan, and Home Equity Loan",27,11,1485.52,Yes
11235,2022-01-12,41,3973.476666666667,0,5,6,1,Debt Consolidation Loan,14,10,156.08,No
10651,2022-01-12,39,1581.970833333333,3,5,12,0,No Loan,6,7,466.65,Yes
10218,2022-01-12,41,5148.943333333334,7,6,5,1,Credit-Builder Loan,7,8,1357.57,No
11619,2022-01-12,27,2102.120833333333,6,7,15,3,"Home Equity Loan, Mortgage Loan, and Debt Consolidation Loan",31,15,1065.82,Yes
10870,2022-01-12,28,2891.6575,4,5,7,1,Not Specified,10,3,970.22,No
10351,2022-01-12,23,3158.2775,5,2,2,0,No Loan,1,9,733.96,No
11141,2022-01-12,41,1221.9670833333332,5,7,9,4,"Home Equity Loan, Credit-Builder Loan, Student Loan, and Auto Loan",10,3,996.4,No
10079,2022-01-12,22,5154.776666666667,4,3,15,4,"Payday Loan, Credit-Builder Loan, Not Specified, and Payday Loan",26,13,1311.32,Yes
12299,2022-01-12,40,1342.6345833333332,5,5,9,4,"Mortgage Loan, Auto Loan, Debt Consolidation Loan, and Mortgage Loan",7,12,683.67,No
11401,2022-01-12,44,1685.725416666667,8,3,11,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Auto Loan",24,5,268.81,Yes
12298,2022-01-12,28,3658.7225,1,2,11,0,No Loan,12,10,1301.41,No
10060,2022-01-12,26,5556.97,6,9,21,2,"Auto Loan, and Mortgage Loan",34,17,1349.83,Yes
10855,2022-01-12,54,6124.31,5,3,8,3,"Credit-Builder Loan, Mortgage Loan, and Payday Loan",10,0,364.45,No
11607,2022-01-12,35,1411.368333333333,7,8,24,3,"Debt Consolidation Loan, Not Specified, and Mortgage Loan",19,20,1445.18,Yes
11596,2022-01-12,24,10389.015,3,3,4,2,"Credit-Builder Loan, and Payday Loan",15,1,689.48,No
11937,2022-01-12,18,4425.075,10,8,29,4,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan",39,15,1498.55,Yes
10064,2022-01-12,34,2855.528333333333,6,9,22,5,"Personal Loan, Auto Loan, Student Loan, Credit-Builder Loan, and Mortgage Loan",47,22,1264.21,Yes
11419,2022-01-12,31,7223.4975,2,5,1,2,"Not Specified, and Credit-Builder Loan",4,7,180.95,No
12337,2022-01-12,28,1251.8333333333333,3,8,29,6,"Auto Loan, Mortgage Loan, Not Specified, Mortgage Loan, Student Loan, and Debt Consolidation Loan",19,7,1701.54,Yes
11152,2022-01-12,30,5944.243333333333,6,6,9,2,"Home Equity Loan, and Student Loan",26,9,1042.95,Yes
11595,2022-01-12,34,4142.458333333334,8,3,10,4,"Not Specified, Payday Loan, Auto Loan, and Personal Loan",13,14,613.71,No
11228,2022-01-12,37,3853.883333333333,4,3,17,4,"Not Specified, Credit-Builder Loan, Personal Loan, and Not Specified",25,15,1032.79,Yes
12338,2022-01-12,27,9887.186666666666,5,7,10,2,"Not Specified, and Auto Loan",9,10,844.6,No
10839,2022-01-12,51,4622.948333333333,5,7,15,4,"Home Equity Loan, Mortgage Loan, Payday Loan, and Student Loan",29,9,112.36,No
12336,2022-01-12,31,6104.587499999999,5,4,20,0,No Loan,22,13,1001.62,No
10841,2022-01-12,50,3229.175,4,2,4,0,No Loan,9,3,772.08,No
11839,2022-01-12,31,846.16375,7,10,26,5,"Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",40,25,1422.97,Yes
11598,2022-01-12,54,1092.2616666666663,8,3,13,4,"Home Equity Loan, Personal Loan, Debt Consolidation Loan, and Debt Consolidation Loan",23,11,609.66,Yes
10843,2022-01-12,29,2850.264434714423,0,5,12,1,Debt Consolidation Loan,7,11,1214.29,No
12333,2022-01-12,19,13477.703333333331,2,5,3,1,Credit-Builder Loan,2,6,1123.32,No
10507,2022-01-12,40,2550.4483333333333,7,4,10,4,"Home Equity Loan, Personal Loan, Payday Loan, and Home Equity Loan",13,9,1276.05,Yes
11151,2022-01-12,19,6229.81907152606,5,2,8,0,No Loan,10,1,486.34,No
11938,2022-01-12,24,425.395842089848,6,3,8,5,"Debt Consolidation Loan, Personal Loan, Not Specified, Student Loan, and Personal Loan",9,14,311.57,Yes
12378,2022-01-12,33,5188.0375,4,4,16,0,No Loan,14,15,931.77,Yes
11840,2022-01-12,32,6435.098333333332,3,4,1,2,"Not Specified, and Auto Loan",2,2,953.94,No
10538,2022-01-12,39,3299.835,3,5,8,3,"Auto Loan, Debt Consolidation Loan, and Payday Loan",1,8,358.83,No
12334,2022-01-12,37,10609.791908648782,6,5,13,0,No Loan,23,16,1056.3,No
10842,2022-01-12,45,3237.1416666666664,5,7,18,0,No Loan,12,18,793.26,Yes
11418,2022-01-12,43,1701.6325,4,6,18,1,Mortgage Loan,25,12,1195.06,Yes
10662,2022-01-12,20,3812.8225,7,5,24,2,"Student Loan, and Personal Loan",51,20,2606.51,Yes
12335,2022-01-12,40,3059.78,6,5,13,4,"Credit-Builder Loan, Auto Loan, Payday Loan, and Not Specified",18,10,1078.41,Yes
10065,2022-01-12,26,3395.231666666666,2,6,8,1,Home Equity Loan,17,3,1120.55,No
12339,2022-01-12,34,2550.6691666666666,6,7,13,2,"Not Specified, and Debt Consolidation Loan",27,18,778.91,Yes
10835,2022-01-12,18,2594.6066666666666,7,10,18,7,"Not Specified, Student Loan, Auto Loan, Payday Loan, Payday Loan, Student Loan, and Credit-Builder Loan",23,20,1405.24,Yes
11841,2022-01-12,51,7950.5625,3,4,10,4,"Mortgage Loan, Mortgage Loan, Payday Loan, and Debt Consolidation Loan",9,18,1361.61,No
10362,2022-01-12,45,5214.305,6,8,30,2,"Home Equity Loan, and Not Specified",32,21,2496.64,Yes
11154,2022-01-12,30,4302.9383333333335,7,4,14,0,No Loan,9,15,134.87,Yes
10061,2022-01-12,37,8002.263333333333,7,3,15,0,No Loan,20,18,726.75,Yes
11591,2022-01-12,20,5368.1466666666665,3,3,13,4,"Mortgage Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan",15,21,2699.17,Yes
12343,2022-01-12,27,1201.8558333333333,6,9,22,5,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Auto Loan, and Payday Loan",18,12,3402.82,Yes
10665,2022-01-12,22,1550.3108333333332,5,4,17,6,"Payday Loan, Personal Loan, Payday Loan, Not Specified, Not Specified, and Auto Loan",14,19,2694.8,Yes
11934,2022-01-12,29,9428.3725,4,6,18,6,"Auto Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",6,9,1134.69,Yes
10225,2022-01-12,32,4303.8175,5,3,23,7,"Payday Loan, Credit-Builder Loan, Payday Loan, Payday Loan, Mortgage Loan, Mortgage Loan, and Auto Loan",28,15,1922.82,Yes
12345,2022-01-12,19,2739.03,8,3,14,2,"Mortgage Loan, and Personal Loan",7,15,1301.87,Yes
10262,2022-01-12,56,7385.815,4,4,2,4,"Home Equity Loan, Student Loan, Auto Loan, and Mortgage Loan",8,10,1074.35,No
10833,2022-01-12,25,10785.2125,2,5,6,0,No Loan,10,5,790.87,No
11590,2022-01-12,28,1943.95,2,3,9,1,Auto Loan,0,11,731.4,No
10834,2022-01-12,38,1653.7769758141026,10,6,22,8,"Payday Loan, Mortgage Loan, Student Loan, Auto Loan, Personal Loan, Mortgage Loan, Credit-Builder Loan, and Credit-Builder Loan",34,19,4194.87,Yes
11592,2022-01-12,50,9721.676666666666,3,3,12,4,"Auto Loan, Not Specified, Debt Consolidation Loan, and Student Loan",24,14,275.4,Yes
10361,2022-01-12,25,4790.293081416131,8,3,13,7,"Auto Loan, Student Loan, Auto Loan, Home Equity Loan, Mortgage Loan, Not Specified, and Not Specified",19,13,2440.4,Yes
11936,2022-01-12,21,7097.453333333334,7,7,6,3,"Credit-Builder Loan, Personal Loan, and Student Loan",20,17,1368.62,No
11153,2022-01-12,35,6400.101772629953,2,2,1,2,"Payday Loan, and Debt Consolidation Loan",0,5,1253.52,No
10837,2022-01-12,32,3716.091666666666,5,4,13,2,"Payday Loan, and Personal Loan",10,20,1416.43,Yes
11421,2022-01-12,21,5144.41,10,6,22,9,"Mortgage Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, Payday Loan, and Not Specified",42,23,3198.8,Yes
10537,2022-01-12,43,7250.66,8,5,17,4,"Debt Consolidation Loan, Student Loan, Mortgage Loan, and Mortgage Loan",23,15,1294.9,Yes
10062,2022-01-12,31,10508.443333333336,8,3,19,2,"Payday Loan, and Credit-Builder Loan",24,9,1356.23,Yes
10430,2022-01-12,52,3481.664166666667,3,5,12,1,Payday Loan,4,9,228.63,No
10836,2022-01-12,42,1179.6433333333332,6,7,22,9,"Credit-Builder Loan, Auto Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, Not Specified, Mortgage Loan, Mortgage Loan, and Debt Consolidation Loan",60,17,1693.97,Yes
12342,2022-01-12,38,1807.4229166666669,5,4,1,3,"Student Loan, Not Specified, and Personal Loan",12,1,544.01,No
11935,2022-01-12,45,3815.2,3,6,13,7,"Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, Home Equity Loan, and Personal Loan",10,11,1274.59,Yes
11227,2022-01-12,21,1068.9797938351028,6,5,11,2,"Credit-Builder Loan, and Credit-Builder Loan",26,10,1480.12,Yes
12341,2022-01-12,39,2241.0908333333336,4,5,11,3,"Student Loan, Home Equity Loan, and Not Specified",23,9,91.78,Yes
11229,2022-01-12,49,2796.2975,0,5,4,4,"Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",11,5,708.2,No
10223,2022-01-12,35,1524.09,5,6,20,1,Auto Loan,17,20,606.57,No
11836,2022-01-12,18,2115.8383333333336,9,9,30,6,"Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Not Specified, Home Equity Loan, and Home Equity Loan",28,18,3240.55,Yes
10658,2022-01-12,22,3564.5333333333333,8,6,19,7,"Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",6,15,2590.98,Yes
12322,2022-01-12,24,1162.4520833333331,4,5,4,1,Home Equity Loan,10,1,167.57,No
11412,2022-01-12,48,7553.2425,3,6,12,4,"Credit-Builder Loan, Home Equity Loan, Home Equity Loan, and Payday Loan",22,19,1194.82,Yes
11148,2022-01-12,47,3428.589166666666,2,1,8,0,No Loan,13,10,711.58,No
10851,2022-01-12,36,4531.825,3,6,29,2,"Home Equity Loan, and Student Loan",17,13,2368.19,Yes
10070,2022-01-12,55,1883.1008333333327,6,6,11,4,"Auto Loan, Debt Consolidation Loan, Home Equity Loan, and Student Loan",24,14,181.85,Yes
11942,2022-01-12,29,1350.5333333333333,9,10,21,8,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Student Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, and Not Specified",22,21,3167.74,Yes
10264,2022-01-12,35,2448.5750000000007,6,10,13,7,"Credit-Builder Loan, Personal Loan, Not Specified, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",54,16,1612.7,Yes
10850,2022-01-12,40,2722.9,7,5,11,1,Mortgage Loan,29,8,395.19,No
10069,2022-01-12,40,7370.2575,0,6,2,0,No Loan,10,7,1350.49,No
12324,2022-01-12,33,7299.473333333332,5,7,19,3,"Credit-Builder Loan, Personal Loan, and Personal Loan",29,15,512.74,Yes
11413,2022-01-12,45,4901.235,8,4,13,1,Credit-Builder Loan,18,12,636.65,No
11603,2022-01-12,36,1051.20125,5,10,15,3,"Payday Loan, Mortgage Loan, and Student Loan",18,12,1621.28,Yes
10222,2022-01-12,41,2718.21,8,9,13,4,"Auto Loan, Student Loan, Payday Loan, and Credit-Builder Loan",20,17,2371.87,Yes
12321,2022-01-12,26,10336.3325,3,6,8,2,"Payday Loan, and Home Equity Loan",20,3,1394.91,No
12318,2022-01-12,31,3175.4933333333333,7,4,18,6,"Mortgage Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",26,15,196.13,Yes
11410,2022-01-12,28,13050.4,3,3,9,0,No Loan,11,7,1375.8,No
10221,2022-01-12,26,494.80458333333326,6,9,21,9,"Not Specified, Credit-Builder Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Payday Loan, Payday Loan, Home Equity Loan, and Credit-Builder Loan",18,14,4399.03,Yes
10657,2022-01-12,29,5566.730000000001,3,3,7,1,Credit-Builder Loan,29,14,401.58,No
10854,2022-01-12,43,3676.553333333333,5,6,14,1,Not Specified,16,20,1397.52,No
10071,2022-01-12,47,7106.72,3,6,7,2,"Payday Loan, and Student Loan",20,20,277.75,No
12319,2022-01-12,35,2775.640833333333,8,3,1,1,Personal Loan,25,22,198.29,No
11605,2022-01-12,32,2633.240440562262,4,6,8,4,"Home Equity Loan, Student Loan, Debt Consolidation Loan, and Home Equity Loan",13,21,108.94,Yes
10356,2022-01-12,41,2103.988333333333,3,3,20,3,"Home Equity Loan, Auto Loan, and Debt Consolidation Loan",9,19,577.91,No
11147,2022-01-12,23,3666.445,6,5,22,4,"Not Specified, Payday Loan, Payday Loan, and Credit-Builder Loan",57,17,1356.89,Yes
11411,2022-01-12,32,769.6208333333333,8,6,29,6,"Not Specified, Personal Loan, Home Equity Loan, Auto Loan, Mortgage Loan, and Credit-Builder Loan",32,18,3371.11,Yes
12320,2022-01-12,35,5916.986666666668,8,4,27,7,"Auto Loan, Student Loan, Mortgage Loan, Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",31,22,3341.21,Yes
10853,2022-01-12,19,3378.883333333333,7,10,20,9,"Home Equity Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, Auto Loan, Student Loan, and Payday Loan",41,19,3386.25,Yes
10434,2022-01-12,32,971.1575,6,4,17,5,"Payday Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, and Home Equity Loan",12,15,1886.54,Yes
11231,2022-01-12,28,6275.8083333333325,0,5,5,0,No Loan,2,6,228.53,No
11944,2022-01-12,27,1461.0283333333334,7,3,17,5,"Payday Loan, Not Specified, Auto Loan, Personal Loan, and Credit-Builder Loan",25,14,2138.95,Yes
10849,2022-01-12,34,6929.5825,6,7,12,3,"Credit-Builder Loan, Home Equity Loan, and Mortgage Loan",10,11,138.25,Yes
10846,2022-01-12,29,2940.7666666666664,6,7,20,3,"Home Equity Loan, Student Loan, and Home Equity Loan",18,11,551.36,No
11600,2022-01-12,22,13909.256666666664,2,3,2,1,Debt Consolidation Loan,11,1,753.58,No
11150,2022-01-12,42,5570.06,6,5,12,3,"Auto Loan, Payday Loan, and Personal Loan",28,10,906.31,Yes
12330,2022-01-12,44,2748.799166666666,2,4,1,0,No Loan,1,4,154.96,No
11416,2022-01-12,25,3447.9708333333333,5,4,2,1,Debt Consolidation Loan,18,1,1392.78,No
10067,2022-01-12,35,5530.743333333333,6,6,23,5,"Payday Loan, Payday Loan, Auto Loan, Personal Loan, and Mortgage Loan",29,24,2338.26,Yes
10845,2022-01-12,21,703.0354166666666,7,4,13,3,"Debt Consolidation Loan, Auto Loan, and Personal Loan",26,9,1662.33,Yes
11599,2022-01-12,35,1065.5816666666667,8,3,1,0,No Loan,8,17,411.39,No
12331,2022-01-12,44,4055.71,9,7,13,6,"Student Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Not Specified",27,22,2665.45,Yes
10359,2022-01-12,32,2059.113333333333,8,6,11,2,"Personal Loan, and Home Equity Loan",12,14,1339.71,Yes
10066,2022-01-12,40,2326.505,8,5,20,7,"Home Equity Loan, Personal Loan, Auto Loan, Mortgage Loan, Auto Loan, Personal Loan, and Not Specified",21,11,1364.23,Yes
10661,2022-01-12,24,1911.345,10,7,22,9,"Personal Loan, Not Specified, Personal Loan, Mortgage Loan, Student Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, and Debt Consolidation Loan",17,22,4980.31,Yes
11939,2022-01-12,18,5544.4017411439945,10,10,22,7,"Home Equity Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",27,22,4821.89,Yes
10659,2022-01-12,47,1689.144166666667,5,3,17,4,"Mortgage Loan, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",17,10,1378.89,No
11940,2022-01-12,33,1556.1433333333334,3,5,10,2,"Student Loan, and Credit-Builder Loan",6,16,327.83,No
10539,2022-01-12,28,1167.4291666666666,8,3,20,2,"Payday Loan, and Credit-Builder Loan",11,14,1151.22,Yes
11602,2022-01-12,42,761.6854166666667,8,7,10,3,"Home Equity Loan, Not Specified, and Mortgage Loan",15,13,4.5,Yes
11414,2022-01-12,42,2408.290833333333,8,4,7,1,Home Equity Loan,16,19,1082.13,No
10068,2022-01-12,53,2353.4275,4,1,7,3,"Payday Loan, Not Specified, and Home Equity Loan",9,2,1224.77,No
11415,2022-01-12,20,2151.7023551673456,8,5,13,5,"Credit-Builder Loan, Auto Loan, Home Equity Loan, Home Equity Loan, and Student Loan",18,14,1284.84,Yes
10848,2022-01-12,29,2151.07,7,7,30,5,"Debt Consolidation Loan, Personal Loan, Home Equity Loan, Auto Loan, and Student Loan",52,17,2131.92,Yes
11149,2022-01-12,25,12704.026666666668,4,5,9,0,No Loan,13,5,988.95,No
10358,2022-01-12,29,3691.385,9,8,28,3,"Debt Consolidation Loan, Student Loan, and Student Loan",17,22,2380.89,Yes
